movie_title,avg_compound,avg_positive,avg_neutral,avg_negative,avg_anger,avg_disgust,avg_fear,avg_joy,avg_sadness,avg_surprise
Beautiful Boy,-0.016654283950726195,0.3340710021244983,0.15644580613123252,0.35072528624596694,0.033181721854101204,0.016273051835402494,0.07778586982943425,0.2180606222944334,0.26941884638508784,0.20883408102750156
Cats,-0.24991335752109686,0.2055622042156756,0.27763516596751286,0.4554755612416193,0.08065308938850645,0.08336514877368847,0.059940519363735754,0.1782784429828947,0.15891717673589786,0.14787712804468658
The Current War,-0.1689199680959185,0.2255180391917626,0.29482483432240164,0.39443800433383636,0.08277066133877568,0.040825957451597755,0.04544639549741982,0.1550399438202536,0.14792215197502323,0.2198367155001809
The Secret: Dare to Dream,0.22141017980873584,0.4363222947126875,0.20906167684045307,0.21491211446157346,0.0425708674837369,0.027611669451774366,0.024705246881542995,0.33661114241268175,0.09793635175951444,0.1881697159446776
The New Mutants,-0.0834577711423238,0.24191432764753698,0.2232220637833234,0.325372097780928,0.049195035584658965,0.03142072811373506,0.124493268597677,0.19430183801179132,0.0955126726875702,0.24185439152022203
Monster Hunter,-0.002656593124071757,0.28971109620605906,0.30712661681949005,0.2923676884950449,0.0494182084978092,0.04983239290760437,0.03577767987037073,0.214723120596027,0.15170714509673414,0.1647481624401795
The Fanatic,-0.09912704880915436,0.2696576394396378,0.23407247122468464,0.3687846902803536,0.11701636717599978,0.09214589853403521,0.09174173377458843,0.15181595458553224,0.06737763708110384,0.22622208896791562
Hostiles,0.10889237978806099,0.38541670753620566,0.24663926173505993,0.27652432706672697,0.08776262107033589,0.07540089956775768,0.05900969849026291,0.21341560111458724,0.13581403825354446,0.17529121725548366
See How They Run,0.22078609075397254,0.45710222990407295,0.15765487527678487,0.23631613928785858,0.04029654029921702,0.028906031525305735,0.04438152084852234,0.3276174033434169,0.16627333716993842,0.21820361523811396
She Said,-0.2902187459403649,0.1982002343647764,0.1852999985317183,0.4884189800486638,0.1361056479445324,0.09891389524011628,0.08077826610110603,0.1614436302984359,0.15665153567897505,0.16518202330416898
Medieval,-0.14407453848980367,0.24955153452982712,0.2700520756370679,0.3936260719735098,0.08720290104772879,0.054568829935103834,0.08184219231164507,0.17393014722215916,0.1542641382515689,0.16425082990463125
Bill & Ted Face the Music,0.04130847496291001,0.32823756635189055,0.24897049794672058,0.28692909056087956,0.05219459910605408,0.08294338710159836,0.036892548876251825,0.23540580786531792,0.14754172714892774,0.1893847640879297
Anon,-0.039670533676807944,0.2666049892384861,0.2961142981040285,0.3062755248801959,0.06089946025128259,0.03001759092414329,0.05798758107069969,0.1512215461407322,0.1351830065903266,0.22803598375144615
The 355,-0.14371458552777766,0.23652973295455532,0.2785939125901288,0.3802443205212642,0.07403738250639952,0.06804768800980773,0.05549257885182405,0.1963569911758116,0.13001647968693364,0.16174067727240202
Bitter Harvest,-0.3226243828043894,0.18220422298785438,0.21775613998976984,0.5048286064842681,0.19025179765756345,0.06341843395542428,0.08120254775281793,0.14317581017126532,0.14597630901240602,0.1211819298893075
Judas and the Black Messiah,0.1747541759411494,0.3875966956683745,0.29359528158345105,0.21284252013545482,0.12346873668100061,0.027719209450394022,0.050667813904195357,0.21238937219255605,0.10173446790315206,0.17709178317648663
Cosmic Sin,-0.3028487747659286,0.15617149851595363,0.2735156447104722,0.4590202732733451,0.09430825613322663,0.08682291000926241,0.06428641156700902,0.09983700254815628,0.22152901799806082,0.1463674246614876
Ascendant,-0.0738011282119973,0.2746925299676756,0.23842986991090298,0.3484936561230022,0.07079774627145878,0.05774295527411521,0.03287298446857851,0.18134348017766191,0.1896822779135797,0.19971892750575482
Capone,-0.15006493277847766,0.23459994133251408,0.26745659950577344,0.38466487382538617,0.07989969381247644,0.08060643422941206,0.08102914164696505,0.1455164663965115,0.11757994615084802,0.17457838667828277
Momentum,0.12410899086809547,0.34596492791334627,0.29075400104753857,0.22185593609484372,0.05563288345192479,0.05779047394991986,0.038509477897486086,0.26119188284386924,0.0745229655418728,0.17241799622224485
Kin,0.07420915885259641,0.30919451756877886,0.34890551751185733,0.2349853591138697,0.0626839514780358,0.0319762629724026,0.022111126384424352,0.19766884097976348,0.08570504582552672,0.21739220535601395
The Monkey King: Reborn,0.08092087717105945,0.2873699738830328,0.3586194688875306,0.20644909823934238,0.05143396644038144,0.04303425355989016,0.030375075284779656,0.2086561051395256,0.0765692006804359,0.19131192663917318
Last Night in Soho,0.33520759562651314,0.530071545947964,0.1926484624426424,0.19486395081349958,0.03998240152044062,0.03817230747828333,0.06279360185377295,0.33538590707971405,0.10846638066500112,0.20255093672933677
The Professor and the Madman,0.3441594555707915,0.5269711225867338,0.22569210098507547,0.18281166961034095,0.041449001456515186,0.012472620854428589,0.011680649603087099,0.3606622425702101,0.11359813969361958,0.19873096377393398
Nightmare Alley,0.14536354821175337,0.3898519119154662,0.21066035624826326,0.2444883647747338,0.052110246866941407,0.03644578564989686,0.08446237504055408,0.2301098485291004,0.14332459336689982,0.2162201327077734
Unfinished Business,-0.038868033637603126,0.2871809115974853,0.3365109717104739,0.32604894544463603,0.051323670023897,0.05823651839377509,0.04190927412933277,0.203063644709764,0.11148189734900366,0.1908073568266506
A Hologram for the King,-0.31241766601387,0.1769504470673079,0.24976183764859647,0.4893681135921118,0.07349403576881737,0.07514360464261291,0.08203470474149471,0.11416177978268628,0.13581263871472193,0.18625807115232518
Space Sweepers,0.31951415916283926,0.45786292259270944,0.3138877941163567,0.13834876217103248,0.04014923335130633,0.027109068384452217,0.013259541680260205,0.3144697507631887,0.07971335684803002,0.19141125673893838
Our Brand Is Crisis,0.08074988592416048,0.3310539637133479,0.32867293392657304,0.2503040769649669,0.04707829449558626,0.040794070609845176,0.03133122666040431,0.2414218057692051,0.08961172548588361,0.2210899433121085
Rules Don't Apply,0.014875733284550954,0.2932270434142533,0.34788121750297984,0.2783513093249673,0.06546797842754823,0.031037562872052546,0.02438729432794641,0.20948695768805636,0.12620529996963595,0.18582496042159902
Animal Kingdom: Let's Go Ape,-0.05262228041887284,0.15860962040722368,0.44386905429729573,0.21123190114895501,0.03137150886779027,0.031409600108939485,0.03393760337959971,0.10489435426580407,0.08410069849342104,0.1370838591828942
The Lost City of Z,0.01809068977832794,0.3163874257169664,0.22221076662031314,0.2982967365408937,0.07804061938659285,0.04625527025442955,0.05143338237947314,0.21345562000099258,0.13484354661001513,0.22709413026226685
Till,-0.31939580473303797,0.1503440886028111,0.15109928873274475,0.46973989526182414,0.13756660461006687,0.040361131153418654,0.06139994225744155,0.1247133464841172,0.20772272391756996,0.1571369602107443
Stronger,0.2013669394508556,0.4225334701852666,0.22357427669835656,0.22116653035843262,0.05913971164781182,0.008114192800820517,0.05761465950593071,0.2384275929622904,0.1535551679458607,0.2225373573170078
Pan,0.11516120439642165,0.2996834094063884,0.40351344998617356,0.18452220546160203,0.028199348142875467,0.052834237652202375,0.017278088814598545,0.22501772023451302,0.1064655319184446,0.13054704473140724
Benedetta,0.12316600683012179,0.30451145224339726,0.29959582545561714,0.18134544611010434,0.07348771276384854,0.057810407205293526,0.03368912354635535,0.2644991860508786,0.11405481694715228,0.13543435629024833
The Front Runner,-0.022908430317776243,0.26148715777028547,0.3080064843308177,0.28439558920524033,0.10255070629411195,0.03559720841976258,0.03515130979429697,0.18186849603743963,0.11485655651542176,0.20442538322031237
Danger Close: The Battle of Long Tan,0.14664988769310536,0.35848221190661045,0.24918008371230935,0.21183232465611385,0.08057337394848665,0.017072723248551584,0.052872425803942295,0.30258523597091547,0.11074006712723446,0.15727311168165672
Replicas,-0.07944071972930192,0.2467965152295894,0.2978821646038524,0.3262372350081139,0.08243556511697774,0.07316823538639672,0.03644995037591293,0.17598099730504152,0.10797849232284035,0.2126817755223777
Silence,0.08648633752018213,0.34429222917494673,0.2921992964565288,0.25780589210024724,0.05090152299458467,0.041930528766533776,0.055630544872449984,0.2364095805946272,0.09921995043288914,0.20370858207655448
Crimes of the Future,-0.22919755816459655,0.21181359546569486,0.23841197751132617,0.44101115374670674,0.1077399911296864,0.1223097783150539,0.08803285947573987,0.10863092874021578,0.13598581850373495,0.13888864025551204
Beau Is Afraid,-0.07001483065386613,0.28324863746141393,0.15625606460157238,0.35326346941913167,0.09861214231622092,0.08003919174176792,0.14391389628484222,0.21023964561813047,0.08913480983503778,0.1551375735120382
Jiu Jitsu,-0.2215846585838691,0.15604282628906807,0.3331453017364054,0.3776274852576139,0.09363330077562154,0.08053485578907975,0.08062142297124447,0.11499163898811472,0.1222475664153614,0.14873894839547575
All My Life,0.20198451525221267,0.37302979436392586,0.32664345608713724,0.17104527802672237,0.03944237676138675,0.024454657495856087,0.026951420694046303,0.266583825329241,0.1561402356671169,0.13978402551108346
The Last Voyage of the Demeter,-0.03982468044024802,0.2662888064589952,0.28642657985572795,0.3061134854271527,0.06810605993133877,0.05159113602935719,0.09903413205709861,0.16744305147749988,0.14251325372090157,0.13649869207320958
Birth of the Dragon,-0.18875031462974018,0.21521603090293479,0.2621987419452217,0.40396634387699043,0.14221593759944565,0.10359892252576298,0.023796011977170475,0.17347043983384286,0.11062816537991915,0.1638897730677266
West Side Story,0.17724378685687334,0.3792975463527646,0.25959837788899026,0.20205375848281132,0.07290142416715875,0.030241588524050383,0.044320008740138285,0.272160450783727,0.09994161264386152,0.1750350088873729
Mako,-0.054737028780213574,0.1405830096878242,0.3087064011467686,0.19532003741417273,0.11994943640750358,0.03504731906414551,0.039275071761374764,0.045339957538791976,0.04802103007514549,0.15804675365430548
Occupation: Rainfall,-0.0912341350600833,0.2660063301656573,0.32798841055676653,0.3572404631701786,0.061836642284677994,0.06410531596685312,0.032571569757281,0.20371258164301426,0.09741914169197632,0.20284252826545743
The Sisters Brothers,0.20502564091235398,0.4643490812679132,0.2090399905887898,0.2593234404254084,0.06205698714513948,0.046290374688687685,0.04020042851673978,0.32571265859665194,0.11103003374456115,0.20566952919160636
Mank,0.02456755567342043,0.32716038498096167,0.2600724401526774,0.3025928291135157,0.046696918546222106,0.04400636361834278,0.037822641966437566,0.2279538528182699,0.17802660792212313,0.19875451435878252
Free State of Jones,-0.14478611886939582,0.22525765135993853,0.3476787681075032,0.3700437703416409,0.11771785249481632,0.022500313265481915,0.05534662137575005,0.1600890847621485,0.12309179401627797,0.15004615618107728
Glass Onion: A Knives Out Mystery,0.05824253005286058,0.3534914707982292,0.24002498318053161,0.29524894130881874,0.07168636556443134,0.03455022226398185,0.06860770257713734,0.28432293579603235,0.10646528267844887,0.17434250839209803
News of the World,0.08005095335344474,0.3316142816282809,0.3405756427301094,0.25156333021664373,0.07747705712604021,0.03198906116333087,0.05177786537407272,0.1878311718030212,0.11227581268952534,0.15807339484492935
Welcome to Marwen,0.06883565598477918,0.3605410192689548,0.25212204448568326,0.291705364875185,0.06883103184033336,0.049307489263204204,0.018358739709171113,0.2769818621097753,0.1430102796961243,0.1780552208291677
Accidental Love,-0.2172082340158522,0.2277127663604915,0.23087867201771586,0.4449210000457242,0.09867547378409651,0.08087396756644008,0.05253628079051847,0.15820767164754213,0.15634453198406842,0.2124834004533477
King Arthur: Legend of the Sword,0.3237151490561914,0.4838004277256511,0.24992219953729003,0.16008527855851354,0.05786767978558701,0.01669170639499933,0.026501914327194558,0.34813257854513124,0.09481329866294315,0.1523793423712416
The Gunman,0.02241479984500952,0.35544802256647434,0.2046030391734747,0.3330332215573116,0.09014696968829648,0.035656620609714904,0.028928607516909753,0.27866527490959125,0.12082026553495473,0.2060914910071644
The Kid Who Would Be King,0.09563644759911151,0.3438960539084698,0.28267607381779025,0.24825960781025,0.06682011406784027,0.0671613654949171,0.02311711227410653,0.21842843427107292,0.10465595165983392,0.22887649550487496
Blacklight,-0.22093772862617875,0.1633966687801933,0.36027753806796253,0.3843343974109374,0.12797861865507074,0.04889203990280611,0.07978958721864993,0.13168142716099013,0.0991328452992271,0.14244402655601207
Thugs of Hindostan,0.11612761750450877,0.3036761772322667,0.4043129534741146,0.1875485607106086,0.06440814562260215,0.02722007836421306,0.022091491714207656,0.20350590874259666,0.09326254255443686,0.13601855172386362
The Finest Hours,0.35304697342919855,0.5102167163782243,0.2505035256760476,0.1571697430368864,0.04254069430468037,0.01724813903768691,0.07243682240039317,0.31051452234958493,0.09843198319607112,0.2083243138117294
Soul,0.21411699698617062,0.33528212347999214,0.3075613693993849,0.12116512566804886,0.0320587220555171,0.021211569803514636,0.033067404289419414,0.19209995154485418,0.08444132863233485,0.22289298890546586
Big George Foreman,0.21786955992945217,0.45006357154554943,0.3616638350443364,0.2321940128818493,0.02567064048542467,0.029793339102417823,0.014334047213196702,0.2540053279964592,0.14092370557217773,0.16451819375453686
Bilal: A New Breed of Hero,0.12415011011064053,0.33141997441028553,0.3801203083976482,0.20726986354372154,0.06503944088821295,0.024051602197093066,0.03564709246876489,0.2126991478446871,0.0820185346722913,0.14042387262840444
The Man with the Iron Heart,-0.047700450338166334,0.23543172917762323,0.4203199631309213,0.2831321797927777,0.0696572584545657,0.031887386079249326,0.033549072256046794,0.14254349733628574,0.10981298579457052,0.1577470741241745
Love and Monsters,0.11171482395380736,0.33691039617483814,0.2840796299356346,0.22519557311121996,0.04931102845584969,0.02771887578409704,0.043408353851021535,0.2719972787812973,0.11617966737210125,0.16730516109770782
Gunpowder Milkshake,-0.046620873140468116,0.29213194531874487,0.2186203480709135,0.3387528188826948,0.10623065947362664,0.06878608486073534,0.034183585856648026,0.19148044415371682,0.1235126932733692,0.19196878842658538
The Tax Collector,-0.14791869229891083,0.25247167535972864,0.3071106442387893,0.40039036830739033,0.10186432395712469,0.08363487292835169,0.06190392193146343,0.17373415239695036,0.14705451602084477,0.11560666785967025
All I See Is You,-0.20722400685151418,0.20593760867913563,0.2800589926141159,0.4131616153762055,0.09946709104270361,0.048794905204946754,0.09814188526671686,0.16514638392487538,0.13481082923671536,0.14691324761370192
Wonder Woman 1984,0.12344025563448667,0.338013499736165,0.2554860249278136,0.21457324454095214,0.05048955405325005,0.035691427088264956,0.04612864530373671,0.21224627786471198,0.11009898877547428,0.20985908481680476
The Matrix Resurrections,0.018701801151037215,0.2741761143753926,0.2965881799363221,0.2554743130776721,0.060658729327842546,0.04480592359575284,0.053852643454835404,0.1668126209336333,0.12398585493598754,0.18662937523874765
The Trial of the Chicago 7,0.0009447969247897436,0.32892927354512114,0.27920205710048324,0.32798447881359605,0.13376736886294865,0.039792945407486166,0.0387197068506308,0.17725152790624027,0.1163279331452213,0.20160512581681053
Guy Ritchie's The Covenant,0.3411573293078847,0.5307468686393705,0.21794081494278675,0.18958953843929438,0.05541404319130773,0.02348651857718923,0.032872663630356486,0.37349160230217676,0.07876219967587558,0.18441871061878076
Dynasty Warriors,0.1082368456820647,0.35552283104819554,0.3117943931316646,0.24728598534905663,0.06073222508634591,0.04358917894811986,0.02285532248672094,0.23672539110799942,0.1277560175264564,0.1565474694028186
Wonder Woman,0.26338765817383925,0.41652026200977466,0.21836972503340804,0.1531326027167961,0.04317316276370544,0.023639937442882567,0.03816051316952018,0.20217936344910414,0.10481948776869099,0.28299114484378757
It,0.010350774228572845,0.2530695961927995,0.23443165805452737,0.24271882082801313,0.045956985700177005,0.03340478943224294,0.15251319549861364,0.1272852866689209,0.07031698425125793,0.15609110762539782
Guardians of the Galaxy Vol. 2,0.31319746140390636,0.4578161597282936,0.2844672782230191,0.14461869836086405,0.038321709289836345,0.01940013511940678,0.021090431706009702,0.24190122589391347,0.08998330054649457,0.23150258541107177
Star Wars: The Rise of Skywalker,0.00734302947918574,0.2839315434048573,0.3239144986522539,0.2765885143354535,0.07004189096119563,0.053760203169076655,0.0453134738244504,0.18223182372632438,0.12064871839092418,0.16408939278296503
Spectre,0.147353764710327,0.3335299597059687,0.29505799715407194,0.18617619493898624,0.04711631534621116,0.019158430586879414,0.05725139577349179,0.18352478238443534,0.07704167391872029,0.23418273459693106
Fantastic Beasts and Where to Find Them,0.20678052867452304,0.380877395576487,0.2858987595885992,0.17409686579524228,0.0382239599471601,0.014955969255242918,0.01651368649792853,0.28533515326562336,0.09202004435161747,0.2203857618973901
Batman v Superman: Dawn of Justice,0.17092822226385276,0.37804246597302454,0.28203328263324995,0.20711424373090268,0.05130645169527266,0.035236283573515985,0.044018456639217475,0.2415292305260664,0.09728185933238512,0.20192777028307318
Mission: Impossible - Fallout,0.3389570085331798,0.45484669602645394,0.3137512411969841,0.11588968887332486,0.04028984747869381,0.012029350226723802,0.028914158508996438,0.21107625801391391,0.08758482747838237,0.2336270468267189
Black Panther: Wakanda Forever,0.1634542915970087,0.3430669453367591,0.3690308675146662,0.1796126553804303,0.04157030350489849,0.020296922392056594,0.02441939851036291,0.1759513485090186,0.1321309394265214,0.17660021936210493
Guardians of the Galaxy Vol. 3,0.06602729305624962,0.3681340670771897,0.25803045616679204,0.3021067745657638,0.06696303835914777,0.04699556736576289,0.012444354197650638,0.22033202108073358,0.14614993072735766,0.1957513025488394
Spider-Man: Across the Spider-Verse,0.08836563897629579,0.29594402682657045,0.3049199608748313,0.2075783886387944,0.04695821841790646,0.016875271762061515,0.025972764943532293,0.16148038815551746,0.10818076410718878,0.25561262847467636
The Batman,0.21214666282137234,0.38717377541897197,0.30704698016013326,0.17502711312379685,0.06509359836811196,0.03082534710857237,0.028187712262733793,0.22248720328595178,0.10295471064591155,0.1634044507293341
Suicide Squad,0.12679689906537533,0.34209430922133227,0.26595327330520374,0.2152974105052029,0.04806400717624149,0.056616175366410317,0.023218577462248462,0.2274664214369841,0.08649641497836755,0.2188517868972849
Pirates of the Caribbean: Dead Men Tell No Tales,0.27900887638330457,0.42966438489966097,0.27619430649792776,0.1506555102393031,0.05199328923132266,0.021761519912688484,0.05606671661080322,0.28536253723548727,0.10899135843385008,0.17963027399964632
Fast & Furious Presents: Hobbs & Shaw,0.1586887449150284,0.31013210854803525,0.26367205852409825,0.15144336364387223,0.17430195793470676,0.03458939541829746,0.01967411413982817,0.18977102906093932,0.07028754476690662,0.12770390021769945
The Wandering Earth II,-0.002863932812456478,0.3135051169855044,0.27385622131378323,0.3163690497302775,0.07575426600957394,0.047014616670081534,0.061788087156411695,0.20754180367234662,0.09041969976347305,0.2203694890377783
Moana,-0.12212076172232628,0.24750488412566482,0.3153757592989132,0.3696256487024948,0.04756860190536823,0.03206057353498176,0.025337784164003042,0.174898285176605,0.11655815015314143,0.2882008493458852
Mission: Impossible - Rogue Nation,0.22241922534338318,0.36182637923941163,0.35086959316268435,0.13940715302233722,0.04758595849968268,0.009891241222347942,0.06445557729999236,0.21240453605913548,0.07372591097776932,0.19156222883496654
Fifty Shades of Grey,0.16666067264974116,0.350255610011518,0.26520298689060534,0.18359493638544033,0.05230847563943821,0.028719942737079656,0.05411150697618718,0.2713674538435104,0.09127955126847756,0.1770100850984454
F9,-0.026140205156640943,0.2299141354516757,0.3056103751470404,0.2560543396706585,0.13641189439475637,0.02802435163076691,0.036944278914221605,0.11748219405848934,0.11161179781089957,0.16867701014342282
No Time to Die,0.019125675049920878,0.28994990419596434,0.36965286793187263,0.2708242277118067,0.053365497484337505,0.058058341837216434,0.05193059867868817,0.15401548281777647,0.12389450650041298,0.14908270996762435
The Martian,0.08675271221369073,0.26272726883652847,0.3272998111433876,0.17597455607113038,0.052529394583172545,0.03371525083755416,0.031228735167752455,0.1530749946959195,0.09294357174413573,0.14978794964448805
Logan,0.3276397925491134,0.46624335400760175,0.2854983377018167,0.1386035610347365,0.031404168420315993,0.013586775239770409,0.0229482958859686,0.25267515489055464,0.1295123718795366,0.19104156424679483
Thor: Love and Thunder,-0.027695147891839345,0.30985980744784075,0.22162175303790718,0.3375549560086802,0.07541327564162198,0.08024222161708164,0.03693251739159067,0.21817336421673342,0.1447456413096127,0.18953789992374367
Operation Red Sea,0.1275068075029236,0.3227678210135888,0.344997683923628,0.19526101545973992,0.0670796088719119,0.032198976355368426,0.026762872086361602,0.23295245837961734,0.0701368925166951,0.17284120948611278
Doctor Strange,0.16140104323625565,0.3462606372187535,0.27596558708309504,0.18485959408727165,0.028112429845302007,0.02916468200817079,0.07032836718251927,0.18888743016131532,0.09633235936208315,0.2645424747203166
The Hunger Games: Mockingjay - Part 2,0.08910820433157403,0.3231043412800153,0.2826046364986644,0.23399613768443614,0.06688982216897574,0.021605011040185404,0.017559467652350023,0.19516035284957964,0.1483725511418943,0.17384843402167144
The Mermaid,0.06487454275961395,0.28307400703816127,0.36099369286114835,0.21819946343742042,0.057120360329701005,0.050607015054960285,0.03230805791099551,0.2123801426000805,0.11088834769461671,0.15768436302466587
Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,0.1162755222991109,0.302158143070216,0.328246561177851,0.1858826205949299,0.05554464010599376,0.014633935085924612,0.025829211707459717,0.17425801735293742,0.1163144755673905,0.21850649167240288
Ant-Man and the Wasp,0.11097835203011831,0.34687649089843037,0.2752769133347707,0.23589813706465065,0.04485636240686286,0.03904871374844025,0.031119137739102937,0.20873589663261857,0.11817813578643833,0.21611816981807352
La La Land,0.1656996907790502,0.39333996068375804,0.2197930741736976,0.22764026957564057,0.0429547127037464,0.017434413076164935,0.041278647419530856,0.2311550468633262,0.15700746997337164,0.21037663749807203
Fantastic Beasts: The Crimes of Grindelwald,0.13317226472000282,0.31087691176061827,0.3314623336230094,0.17770464517020929,0.04639073255239051,0.04219788771374923,0.038538595514061504,0.1906907782300065,0.10209350855632991,0.16862616581687082
Cinderella,-0.10288160622119903,0.26634741343557833,0.21198404739843682,0.3692290207836777,0.13554373688180926,0.06969201942818469,0.032188062214408945,0.2614020993281156,0.10849398838356134,0.1806960383476689
Ready Player One,0.30116627221306164,0.423467730069533,0.38237385351210834,0.12230145602797464,0.02976533299350796,0.013749162654566997,0.02005397674239547,0.22325099078938365,0.09814586116078618,0.1926608180751403
The Battle at Lake Changjin II: Water Gate Bridge,-0.19413561317636524,0.21321921469102245,0.24572866023680584,0.40735482924812755,0.11428161962215005,0.06675068495898684,0.044068943366657384,0.19327511527266916,0.10991236259944215,0.19109889112486028
A Star Is Born,0.23410014228274426,0.40349310155647494,0.31072966231188426,0.1693929582896332,0.0379576577925278,0.026892005919459384,0.02038665558269709,0.3008813992295957,0.09709232939950496,0.16606029296643102
The Revenant,0.31958119209883806,0.4738105860524776,0.2631985097650887,0.15422939483419454,0.038335305489809735,0.031199348218326727,0.040639719483355034,0.27436960387197706,0.09388624628676673,0.19070209598140722
Venom: Let There Be Carnage,0.054673059980074566,0.25722469764451183,0.315368252073337,0.2025516390117506,0.14790081864882565,0.027940019080415327,0.09267774824829149,0.13348321342258715,0.08833300809026694,0.12763026553943443
It Chapter Two,0.1067418680464228,0.3090558229666203,0.2483333048503846,0.2023139539329956,0.029530656172040193,0.031834874833390696,0.10614748467070359,0.20959463792367994,0.09564783539933461,0.15891120844986284
Hotel Transylvania 2,0.10896094810217619,0.255293028652668,0.27903219771105797,0.1463320792187005,0.08949340660590675,0.026522033502696978,0.01715090591576878,0.1245094551425427,0.0635626239981502,0.15972937932237982
Ant-Man,0.050092731167872745,0.2686500440382709,0.394443996247525,0.21855731280210117,0.05977753800805655,0.0377315766535078,0.03596080261806487,0.153172252807611,0.11200454003449214,0.16690928395139054
Transformers: The Last Knight,-0.03517758289972941,0.26378603191735844,0.31351723010496546,0.2989636156506216,0.08101984211748153,0.04432177151446615,0.03015380116237789,0.1432696999223359,0.14711411065344387,0.1739368795060242
Kong: Skull Island,0.15893629640840845,0.3137147608369389,0.29941273239209165,0.1547784632800034,0.08425584621180544,0.018560775849833767,0.030078499064422896,0.21187355216739437,0.09387241983739342,0.20154348750608103
Last Knights,0.09510912761713068,0.3769399843683156,0.25160478918987794,0.2818308557073275,0.09753071237306961,0.04390461518075119,0.03786512229271462,0.22757971813407493,0.13822212578670584,0.17829292011835302
The Aeronauts,0.10083812590688467,0.3540090398536995,0.30757314392656554,0.25317091336939485,0.05046850717742922,0.021595402164239153,0.050194152905023624,0.24460573839605787,0.07846728130360131,0.2270957765332423
Rock Dog,0.1415583773702383,0.34509905882179737,0.25856821100227534,0.20354068173561246,0.020137454336509073,0.08152183221740411,0.053248954531736635,0.3028710022417363,0.10583141653332856,0.15782113834284242
The Many Saints of Newark,-0.10002562222381432,0.2744697538639108,0.2897185157596444,0.37449537637333075,0.06507178436887137,0.07442894553212677,0.022534585164200163,0.16393157884362153,0.1740580034085239,0.1702565912219385
Child 44,0.09758625942088614,0.36257650835545824,0.24328878314246818,0.26499024933538456,0.08446265653989918,0.02966136485162412,0.06261303879288584,0.2413068921938101,0.10541504504621627,0.1392924863370073
Mafia Mamma,-0.03480727091431618,0.36850924022961407,0.15957227566861545,0.4033165115863085,0.09181522734870665,0.09855429947288936,0.07986798847414317,0.2601639152993448,0.10469411884085272,0.185332178841345
USS Indianapolis: Men of Courage,-0.23943165717025597,0.16572613496333355,0.3319306348182727,0.4051577921180675,0.08671370565425601,0.04731384476394543,0.046199499169597355,0.124086107154532,0.17316791003725182,0.18392163136973977
Renfield,0.22201993606554773,0.4588648261224779,0.20090452586457383,0.2368448906860207,0.06242498303058355,0.03413253907945961,0.04370465583885486,0.3289091374961292,0.13080150659236375,0.17027649668922934
The King's Daughter,0.006131037697196006,0.23841890587160985,0.2000575355657687,0.23228786676656454,0.055498818255728076,0.035849301124496046,0.042192222261704326,0.18345725841859045,0.09032738010864702,0.1459508229101387
The Ottoman Lieutenant,-0.11878860431412856,0.22095569928961933,0.32400180672394685,0.3397443047838797,0.10566801898519268,0.03331517926948004,0.06541208242518166,0.13765247420558482,0.1310505824181817,0.16368416755279874
Three Thousand Years of Longing,0.1435040577004353,0.3932154699725409,0.2959966476315943,0.24971141281848153,0.05241359567812951,0.040018804326343006,0.04912385997537054,0.2511836921873813,0.10188341559687003,0.15604665692352374
Iron Mask,-0.004903223663568497,0.25035707257998485,0.28359915171167815,0.25526029652760673,0.03910859974528038,0.05491841846679255,0.05326970567150659,0.21158225330252511,0.08123775850438197,0.2029507730024246
Haunted Mansion,0.036115851700305936,0.30709322611801326,0.3073804152349476,0.27097737491945734,0.058383425568463244,0.02784340801445065,0.11252239626133813,0.1845361182722263,0.11454316978342828,0.17479106143931858
Boss Level,0.14349042535272996,0.35746989434640575,0.3010140923529502,0.21397946901278875,0.05979153920775588,0.02785163688705361,0.01846629620395916,0.2771764524483449,0.08421766838934548,0.20163157194072673
The Rhythm Section,-0.2635406355598363,0.1661914138300023,0.272029337077803,0.4297320479406686,0.07276336380866642,0.0726505746760863,0.08134625140970955,0.1389220820575278,0.18707497940591436,0.15797203428770312
"Miraculous: Ladybug & Cat Noir, The Movie",0.2847483365982771,0.4056858056690544,0.4050087636522949,0.12093746921047567,0.007482347874902142,0.0046649027508101,0.004685180056840136,0.26330413086106996,0.07443480579648162,0.180419867397286
Amsterdam,0.06703019356975953,0.35318789976959425,0.2767385610588826,0.28615770731121304,0.05272532384299358,0.046673365280148524,0.032530422876394925,0.2523812285810709,0.15416700823387747,0.17145076396448225
Reminiscence,0.12166287017793491,0.3999824157578806,0.2040746989670001,0.27831954613392207,0.06340027789902421,0.04418922670497675,0.0852620223269131,0.2422841968384154,0.08274140460858247,0.2435654189903289
The Kill Room,-0.168509366052333,0.24006336771552106,0.2712014235360336,0.40857273552851553,0.08917569475054107,0.08285396133716916,0.05631612785413572,0.15505360727451456,0.16025368918083638,0.16861657422826787
Snake Eyes: G.I. Joe Origins,-0.19678026519715786,0.1775502514994393,0.2845229320600629,0.37433051855148125,0.08307868757129953,0.05101641171398413,0.07527270512015088,0.16191211912625775,0.12473515153784921,0.18612865837834155
Blackhat,-0.055510884560644624,0.2726829119492322,0.37908721006824636,0.3281937973108143,0.07174386396713085,0.04637820131611074,0.06430629349080842,0.13630262612539806,0.1077456622885074,0.1844361377262976
