id,video_id,video_title,channel,text,author,published_at,like_count,compound_sentiment,positive_sentiment,neutral_sentiment,negative_sentiment,anger_emotion,disgust_emotion,fear_emotion,joy_emotion,neutral_emotion,sadness_emotion,surprise_emotion
Ugwxma5_o9AlKkV0Dsl4AaABAg,iV46TJKL8cU,Disney’s Snow White | Official Trailer | In Theaters March 21,Disney,sand brown not snow white,@green_rebel,2025-04-12T11:08:22Z,0,-0.04055757075548172,0.06961274147033691,0.820216953754425,0.11017031222581863,0.02094501070678234,0.008978033438324928,0.004294526297599077,0.016254622489213943,0.30302050709724426,0.5866507887840271,0.05985649675130844
Ugzn9ybyJqnOaWd3Fu14AaABAg,iV46TJKL8cU,Disney’s Snow White | Official Trailer | In Theaters March 21,Disney,77k likes and 2.2m dislikes is crazyyyyy,@insightplays7,2025-04-12T10:45:23Z,0,-0.26217225193977356,0.08127068728208542,0.5752863883972168,0.3434429466724396,0.03218570724129677,0.006431226152926683,0.004752275068312883,0.4587003290653229,0.1340470314025879,0.05454213544726372,0.30934134125709534
UgyiBosooWnC0UgKO7J4AaABAg,iV46TJKL8cU,Disney’s Snow White | Official Trailer | In Theaters March 21,Disney,Wak ahh movie,@thefox6419,2025-04-12T10:18:51Z,1,0.1407049149274826,0.20635195076465607,0.728001058101654,0.06564703583717346,0.007611114531755447,0.0339391827583313,0.012455192394554615,0.1659584939479828,0.23839426040649414,0.3030342161655426,0.2386075258255005
UgwC0xiFv4Zifm95NLB4AaABAg,iV46TJKL8cU,Disney’s Snow White | Official Trailer | In Theaters March 21,Disney,"I guess everybody hates this movie, huh?


- Overwatcher",@EmmanuelAaronJr,2025-04-12T09:58:19Z,0,-0.843235433101654,0.012726100161671638,0.1313122808933258,0.8559615612030029,0.689946174621582,0.05359917879104614,0.008014712482690811,0.023600663989782333,0.06348403543233871,0.12041375041007996,0.04094141349196434
Ugyo_dQGA-zJCDHXaYt4AaABAg,iV46TJKL8cU,Disney’s Snow White | Official Trailer | In Theaters March 21,Disney,144p makes this trailer easier to watch😁😁😁😁😁😁😁😁😁,@LucasTiongson-j1w,2025-04-12T09:54:19Z,0,0.7007889747619629,0.7117405533790588,0.2773078978061676,0.010951554402709007,0.0016390123637393117,0.0009582085185684264,0.0006067504291422665,0.9040055871009827,0.06093655899167061,0.00502631813287735,0.026827583089470863
UgxRHZRRog7gZGOfcoR4AaABAg,iV46TJKL8cU,Disney’s Snow White | Official Trailer | In Theaters March 21,Disney,the fact that the comment section is more interesting to see than the movie,@YukiClwoud,2025-04-12T09:52:41Z,2,0.1948976218700409,0.32147738337516785,0.5519428253173828,0.12657976150512695,0.004959371406584978,0.0023109575267881155,0.003423389047384262,0.2840421795845032,0.045842062681913376,0.006798097398132086,0.6526239514350891
Ugw2mSabMlslrYavdm94AaABAg,iV46TJKL8cU,Disney’s Snow White | Official Trailer | In Theaters March 21,Disney,I guess Blind peoples are grateful now that they dont get to see this horror.,@doge6058,2025-04-12T09:47:58Z,2,-0.5047078132629395,0.07872609049081802,0.3378399610519409,0.5834339261054993,0.0007764585898257792,0.0003898065770044923,0.9846807718276978,0.005313342437148094,0.0009031493100337684,0.004348678048700094,0.003587691579014063
UgxNkt7vagZ6qjaaPNp4AaABAg,iV46TJKL8cU,Disney’s Snow White | Official Trailer | In Theaters March 21,Disney,"- Boss Disney 1. - We're going to make a movie called ""Snow White""!
- Boss Disney 2. - Brilliant!!!
- Boss Disney 1. - And she should be dark-skinned!
- Boss Disney 2. - But according to the canon, Snow White is white...
- Boss Disney 1. - We have to please the agenda!!!
- Boss Disney 2. - Brilliant!!!
- Boss Disney 1. - And she should be crazy like us!
- Boss Disney 2. - Brilliant.
- Boss Disney 1. - She should talk the same nonsense as we do!!!
- Boss Disney 2. - Brilliant!
- Boss Disney 1. - And she also has to change her gender from female to male!!!
- Boss Disney 2. - Well, that's too much(.
- Boss Disney 1. - I agree. We'll sit down and do that in the second part.
- Boss Disney 2. - Brilliant.

Box office receipts: ""Snow White"" - 4th place. ""Minecraft"" - 1st place.

Bosses Disney 1,2. - Brilliant!!!",@nadya_01,2025-04-12T09:47:42Z,1,0.5062258839607239,0.5597902536392212,0.3866453766822815,0.053564347326755524,0.11322189122438431,0.017529677599668503,0.012784277088940144,0.02636134997010231,0.3768351078033447,0.2845170199871063,0.16875070333480835
UgwRF9Ka-b8gwdRrig54AaABAg,iV46TJKL8cU,Disney’s Snow White | Official Trailer | In Theaters March 21,Disney,"This one really wants to be Paper Mario the 1,000 Year Door but it's performance was cut paper thin.",@Maxim12094,2025-04-12T09:06:36Z,0,-0.7314066886901855,0.03237028047442436,0.20385272800922394,0.763776957988739,0.009806841611862183,0.015072491019964218,0.0025781234726309776,0.007849534042179585,0.22538290917873383,0.382805198431015,0.3565049171447754
UgxprMccnDOP0tKeY_B4AaABAg,iV46TJKL8cU,Disney’s Snow White | Official Trailer | In Theaters March 21,Disney,This movie makes DragonBall Evolution worthy of Oscar.,@alanrayne1693,2025-04-12T08:52:20Z,0,0.9456058740615845,0.9503461718559265,0.04491349682211876,0.004740322474390268,0.012426560744643211,0.004357482306659222,0.002844008384272456,0.7394468784332275,0.13444221019744873,0.008677971549332142,0.09780485928058624
UgyeBeHkavSv5DWIHIV4AaABAg,iV46TJKL8cU,Disney’s Snow White | Official Trailer | In Theaters March 21,Disney,what scary gnomes are there,@zendream8673,2025-04-12T08:43:36Z,1,-0.7876030802726746,0.016606196761131287,0.17918452620506287,0.804209291934967,0.0020001083612442017,0.0011685085482895374,0.9737725257873535,0.0014652040554210544,0.005341514945030212,0.0017067044973373413,0.014545458368957043
Ugw20CcKEZvWxbto97V4AaABAg,iV46TJKL8cU,Disney’s Snow White | Official Trailer | In Theaters March 21,Disney,I really liked it!,@kaijubasementtonyc7331,2025-04-12T08:19:39Z,0,0.9351152181625366,0.94267737865448,0.04976050183176994,0.007562135346233845,0.00149305141530931,0.0003005050530191511,0.0008110673516057432,0.9882717728614807,0.0008767730905674398,0.003064344637095928,0.005182565189898014
UgztwuUCi37X8CgPZEh4AaABAg,iV46TJKL8cU,Disney’s Snow White | Official Trailer | In Theaters March 21,Disney,Mirror mirror on the wall when did lord farqwad get so tall,@Kayla-c5e1f,2025-04-12T08:14:41Z,1,-0.027978144586086273,0.07279937714338303,0.8264231085777283,0.1007775217294693,0.02176710218191147,0.018469270318746567,0.08571988344192505,0.003440501634031534,0.2564302384853363,0.010342035442590714,0.6038309335708618
UgzNTQK64ZLUjzPb0kV4AaABAg,iV46TJKL8cU,Disney’s Snow White | Official Trailer | In Theaters March 21,Disney,"give me my money back, i dont have enough to buy eye cleaning products",@darkdragonyoutoobz,2025-04-12T08:13:51Z,0,-0.8262816071510315,0.01624004729092121,0.14123834669589996,0.8425216674804688,0.009128887206315994,0.005262051243335009,0.0020260189194232225,0.0013501235516741872,0.02100978046655655,0.955388605594635,0.00583453057333827
Ugz0UQatJubf4JBIwvx4AaABAg,iV46TJKL8cU,Disney’s Snow White | Official Trailer | In Theaters March 21,Disney,why is her hair so greasy,@darkdragonyoutoobz,2025-04-12T08:12:18Z,1,-0.8231951594352722,0.009506274946033955,0.15779221057891846,0.8327014446258545,0.08417239040136337,0.030513405799865723,0.01720271445810795,0.0032252001110464334,0.09377328306436539,0.06653956323862076,0.7045734524726868
UgyTRKFDCTxvMxCbJy54AaABAg,iV46TJKL8cU,Disney’s Snow White | Official Trailer | In Theaters March 21,Disney,I WILL SUE YOU FOR FALSE ADVERTISING SNOW BROWN AND THE SEVEN MINECRAFT MOVIE MOBS.,@darkdragonyoutoobz,2025-04-12T08:10:26Z,1,-0.8514236807823181,0.010065311565995216,0.12844569981098175,0.8614889979362488,0.9719822406768799,0.000732086191419512,0.009785029105842113,0.0019520493224263191,0.006281893700361252,0.006758758798241615,0.0025080039631575346
UgxRH-PYRScM-NJ4Lft4AaABAg,iV46TJKL8cU,Disney’s Snow White | Official Trailer | In Theaters March 21,Disney,Just when we thought they couldn’t ruin another legacy film worse than Kathleen Kennedy….,@Donjasoni,2025-04-12T08:05:12Z,1,-0.8951448798179626,0.006901880726218224,0.09105142205953598,0.9020467400550842,0.19283504784107208,0.0939311757683754,0.01171831600368023,0.015704579651355743,0.4420793652534485,0.014504578895866871,0.2292269915342331
Ugz69vxijAg4FsCH_Cp4AaABAg,iV46TJKL8cU,Disney’s Snow White | Official Trailer | In Theaters March 21,Disney,"snow white: ""the girl I meant to be!""

Movie: ""the movie I meant not to become!"" 💀",@The_beast_master,2025-04-12T07:28:30Z,1,-0.5450332164764404,0.0348520427942276,0.38526269793510437,0.5798852443695068,0.004632645286619663,0.002311868127435446,0.001717059756629169,0.023537084460258484,0.05764809995889664,0.74947190284729,0.16068139672279358
UgxkEa6sWJ7Ir7s0z8l4AaABAg,iV46TJKL8cU,Disney’s Snow White | Official Trailer | In Theaters March 21,Disney,I don’t know why everyone’s complaining…..It’s actually quite good if you turn the volume off and blindfold yourself.,@AudreySweetman-ck8nl,2025-04-12T07:26:49Z,2,0.6397332549095154,0.7097741365432739,0.2201850414276123,0.07004086673259735,0.05063518136739731,0.0014214919647201896,0.0035937551874667406,0.30803972482681274,0.061638761311769485,0.10464155673980713,0.47002944350242615
Ugya6rZ5ilTMKLzkE_V4AaABAg,iV46TJKL8cU,Disney’s Snow White | Official Trailer | In Theaters March 21,Disney,"Magic mirror on the wall,is this disneys downfall🗣🔥",@thA_Firelord,2025-04-12T07:20:29Z,2,-0.6571779251098633,0.01759573444724083,0.3076305687427521,0.674773633480072,0.025652850046753883,0.006208512000739574,0.026025859639048576,0.010176432318985462,0.07430355995893478,0.44269368052482605,0.4149390757083893
UgwoeI8p5x1t6zFzMIh4AaABAg,iV46TJKL8cU,Disney’s Snow White | Official Trailer | In Theaters March 21,Disney,Snow White and the 7 Viewers 💅,@venus01403,2025-04-12T06:57:36Z,2,-0.10690829902887344,0.05452347546815872,0.7840448021888733,0.16143177449703217,0.012431340292096138,0.004616335965692997,0.003639597911387682,0.04052102938294411,0.3001331388950348,0.21820242702960968,0.4204561114311218
Ugzeleheyhug_Tqrqu14AaABAg,iV46TJKL8cU,Disney’s Snow White | Official Trailer | In Theaters March 21,Disney,"They made a Disney classic with a squashed face actor, and Wonder Woman as the Queen, Holy cow!",@OmegaToons_og,2025-04-12T06:38:26Z,1,0.33260786533355713,0.43793150782585144,0.45674481987953186,0.10532363504171371,0.016535138711333275,0.011514751240611076,0.008064276538789272,0.11057902127504349,0.352354496717453,0.015466921962797642,0.4854854643344879
UgzZkgn8askfTCJt3A54AaABAg,iV46TJKL8cU,Disney’s Snow White | Official Trailer | In Theaters March 21,Disney,Snow white and the 7 wanted child predators!,@sammamplayz8w32,2025-04-12T06:11:05Z,2,-0.8316221833229065,0.010876545682549477,0.14662474393844604,0.8424987196922302,0.057675447314977646,0.005819675978273153,0.005757706239819527,0.015810010954737663,0.14676862955093384,0.7240818738937378,0.044086623936891556
UgwWNc-Tlq-9qyrJGfp4AaABAg,iV46TJKL8cU,Disney’s Snow White | Official Trailer | In Theaters March 21,Disney,"Thank you, disney! 
My brother was so lazy he never got off the living room couch, and then all of a sudden, this movie started to play on tv, and after 10 years! He finally got up to turn off the tv!",@Itx_me_editz,2025-04-12T06:04:17Z,7,0.6379402875900269,0.7150999903678894,0.20774029195308685,0.07715968787670135,0.008336382918059826,0.0005792101146653295,0.0019039479084312916,0.007474409881979227,0.014641232788562775,0.0062627727165818214,0.9608020782470703
Ugx8sRnENaneXMBNixF4AaABAg,iV46TJKL8cU,Disney’s Snow White | Official Trailer | In Theaters March 21,Disney,2 second of video and paused because I am here only for the comments not trailer,@aryandohre8849,2025-04-12T05:58:40Z,1,-0.23552250862121582,0.06611499190330505,0.6322475075721741,0.3016375005245209,0.03445598855614662,0.011794142425060272,0.01657920889556408,0.0034216514322906733,0.30781856179237366,0.08836989849805832,0.5375605821609497
UgzOYB2A-acK4QH-cVF4AaABAg,iV46TJKL8cU,Disney’s Snow White | Official Trailer | In Theaters March 21,Disney,Great movie love the songs,@mtxsac,2025-04-12T05:54:34Z,0,0.9653179049491882,0.9742669463157654,0.016784032806754112,0.008949020877480507,0.0023899816442281008,0.0008375711040571332,0.0009040709701366723,0.9018875956535339,0.026077624410390854,0.011317248456180096,0.05658587068319321
UgykFcw58EkN7l_E34Z4AaABAg,iV46TJKL8cU,Disney’s Snow White | Official Trailer | In Theaters March 21,Disney,I sell my action,@Hostinho,2025-04-12T05:33:54Z,0,-0.07008654624223709,0.09429527074098587,0.7413228750228882,0.16438181698322296,0.024548852816224098,0.0004235692322254181,0.004024879075586796,0.9215214848518372,0.01993759721517563,0.012520349584519863,0.01702328957617283
Ugx_A84uVj3ZEZSxs8t4AaABAg,iV46TJKL8cU,Disney’s Snow White | Official Trailer | In Theaters March 21,Disney,I only watch the trailer but I feel like I need a refund somehow,@abidnuaim8926,2025-04-12T05:26:45Z,2,-0.5374338626861572,0.03363747149705887,0.3952912390232086,0.5710713267326355,0.006644108798354864,0.0011095762019976974,0.0006973868585191667,0.00723243085667491,0.0011985583696514368,0.9815878868103027,0.0015301048988476396
UgwTi2Fo_slW4PHWipV4AaABAg,iV46TJKL8cU,Disney’s Snow White | Official Trailer | In Theaters March 21,Disney,"Poor Gal, She deserves so much better than being tied to a narcissistic brat.",@bobbicatt,2025-04-12T05:02:20Z,0,-0.915283739566803,0.0071768988855183125,0.07036242634057999,0.9224606156349182,0.05203476548194885,0.07110048085451126,0.0011197280837222934,0.0046316287480294704,0.10567093640565872,0.7437585592269897,0.021683817729353905
UgyZyz2WZnyl0PVeM3t4AaABAg,iV46TJKL8cU,Disney’s Snow White | Official Trailer | In Theaters March 21,Disney,How did they manage to make cgi this bad after making Mufasa,@TulipsMayy,2025-04-12T04:45:35Z,1,-0.9218452572822571,0.006140859331935644,0.06587297469377518,0.9279861450195312,0.02837739884853363,0.008484269492328167,0.0060063693672418594,0.0016123905079439282,0.13404184579849243,0.022636471316218376,0.7988412380218506
UgwpPsC6liVJjTRCBGV4AaABAg,iV46TJKL8cU,Disney’s Snow White | Official Trailer | In Theaters March 21,Disney,Dirtiest snow White,@Liv21484,2025-04-12T04:32:15Z,2,-0.29033029079437256,0.12350480258464813,0.46266016364097595,0.4138350784778595,0.08093712478876114,0.19811786711215973,0.030714895576238632,0.03510304167866707,0.41810333728790283,0.09376899152994156,0.14325480163097382
Ugy_5tkUVB9kdm_ExS94AaABAg,iV46TJKL8cU,Disney’s Snow White | Official Trailer | In Theaters March 21,Disney,"Soooooo like y does the queen look better than snow white, no prince saved her, anddddddd the CGI is worse than the “CGI” in the 90’s",@eileenhe9235,2025-04-12T04:17:38Z,1,-0.9132166504859924,0.007561646867543459,0.07166005671024323,0.9207782745361328,0.0874561220407486,0.12134115397930145,0.011232689023017883,0.036274831742048264,0.03349238634109497,0.5547412633895874,0.15546159446239471
Ugwy6REPilNz_Sq-ITZ4AaABAg,iV46TJKL8cU,Disney’s Snow White | Official Trailer | In Theaters March 21,Disney,some of the comments have having more than twice the amount of likes as the trailer is killing me😭,@Cooper_Grace,2025-04-12T03:45:03Z,0,-0.8044871687889099,0.01591196283698082,0.16368892788887024,0.8203991055488586,0.24518990516662598,0.12496145069599152,0.012370281852781773,0.0058425781317055225,0.10809245705604553,0.38200685381889343,0.12153636664152145
UgxgXm6zm_zt-8svG0J4AaABAg,iV46TJKL8cU,Disney’s Snow White | Official Trailer | In Theaters March 21,Disney,"Sakurako Okubo must run on Disney Live Action!
*SAKURAKO OKUBO!!!*
SAKURAKO OKUBO!
SAKURAKO OKUBO!",@gozyufury,2025-04-12T03:24:20Z,0,0.14594563841819763,0.20485353469848633,0.7362385392189026,0.058907900005578995,0.01118372566998005,0.0026500418316572905,0.014615396037697792,0.08151093870401382,0.5908333659172058,0.14656585454940796,0.1526407152414322
UgwmNN36N6O-dtyWieV4AaABAg,iV46TJKL8cU,Disney’s Snow White | Official Trailer | In Theaters March 21,Disney,"""Mirror mirror on the wall which movie is the cheapest of them all?""
""That is ours, my queen""",@Katelyn2106,2025-04-12T03:08:29Z,0,0.3664129078388214,0.39711111783981323,0.5721907615661621,0.030698198825120926,0.008879143744707108,0.004576717969030142,0.006491274107247591,0.02627200074493885,0.5861462354660034,0.013068494386970997,0.35456615686416626
Ugwfn8sbXQH5W6HGYkR4AaABAg,iV46TJKL8cU,Disney’s Snow White | Official Trailer | In Theaters March 21,Disney,this just looks bad,@JohannaSchwaiger-n1n,2025-04-12T02:55:41Z,1,-0.9136872291564941,0.008367136120796204,0.06957846134901047,0.9220543503761292,0.020523453131318092,0.9232876300811768,0.013480905443429947,0.0011949976906180382,0.016064917668700218,0.021411316469311714,0.004036804661154747
UgyW8Jz717IY543T1Zp4AaABAg,iV46TJKL8cU,Disney’s Snow White | Official Trailer | In Theaters March 21,Disney,"Disney please remember to cast someone who👇

1. Has respect & love for a classic story
2. Fits the character both physically & personality
3. Not a narcissist

This girl without any shame has been disrespectful to the original story itself calling it dated & being snobby about it. Yes it’s 2025 & us women are showing we’re capable & strong in so many ways! BUT we grew up watching these princesses & would love for the original stories to be portrayed as is. “Weird, weird”, were her words Disney. If she thinks it’s weird she should have never played the role. 


Anyways best comment section below lol.",@Povkis,2025-04-12T02:52:08Z,5,0.08293919265270233,0.256059855222702,0.5708194971084595,0.1731206625699997,0.030837958678603172,0.516448438167572,0.07187779992818832,0.0052718715742230415,0.09265432506799698,0.007960675284266472,0.27494898438453674
UgyaFuaDllS0oRXasIl4AaABAg,iV46TJKL8cU,Disney’s Snow White | Official Trailer | In Theaters March 21,Disney,Why was the witch prettier than Snow White? My whole life was a lie 😭😭,@itssskaiiii,2025-04-12T02:50:31Z,1,-0.5404971837997437,0.06987158954143524,0.31975963711738586,0.6103687882423401,0.1509706676006317,0.003089742735028267,0.03126409649848938,0.012888525612652302,0.03829521685838699,0.15512269735336304,0.6083690524101257
Ugzdq320rZq4XaY5ie54AaABAg,oT_SV9m4DOM,Disney’s Snow White | Official Trailer | In cinemas March 2025,Walt Disney Studios Philippines,🤢🤢🤢🤢🤢🤢🤢🤮🤮🤮🤮,@juh6155,2025-04-12T21:21:01Z,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ugw4ZfLNL4htkoox1VN4AaABAg,oT_SV9m4DOM,Disney’s Snow White | Official Trailer | In cinemas March 2025,Walt Disney Studios Philippines,The Queen is the fairest of them all,@NMA1105,2025-04-12T21:13:14Z,0,0.8752425312995911,0.9009667634963989,0.07330896705389023,0.0257242564111948,0.010127785615622997,0.017451437190175056,0.00060506712179631,0.9250216484069824,0.03711525350809097,0.005070116370916367,0.004608599003404379
UgxqVCaobreyd1h5PbR4AaABAg,oT_SV9m4DOM,Disney’s Snow White | Official Trailer | In cinemas March 2025,Walt Disney Studios Philippines,Really really 👎,@cphua9938,2025-04-12T20:43:36Z,0,0.09188118577003479,0.2833378314971924,0.5252055525779724,0.1914566457271576,0.00508522242307663,0.0021890271455049515,0.0038121985271573067,0.008585020899772644,0.0072827646508812904,0.004099156241863966,0.968946635723114
UgyVLrfzWNmRacwA-3R4AaABAg,oT_SV9m4DOM,Disney’s Snow White | Official Trailer | In cinemas March 2025,Walt Disney Studios Philippines,Mirror... Mirrow on the walll who is the weirdest snowwhite is? ....... Zeglerrrrrrr weirddddddddddddddddddddo,@max77745,2025-04-12T20:17:40Z,0,-0.6411815881729126,0.02495206892490387,0.30891427397727966,0.6661336421966553,0.014665095135569572,0.05872872471809387,0.08118386566638947,0.017392674461007118,0.04925954341888428,0.01499252114444971,0.7637775540351868
UgwgyRDy6vuEiP9y73R4AaABAg,oT_SV9m4DOM,Disney’s Snow White | Official Trailer | In cinemas March 2025,Walt Disney Studios Philippines,I’m shocked they haven’t turned off comments. Yet.,@ClaryficationKSGF,2025-04-12T19:37:22Z,0,-0.7275581955909729,0.0123068168759346,0.2478281706571579,0.7398650050163269,0.003472447395324707,0.0010219321120530367,0.0017660536104813218,0.001612854190170765,0.005469044204801321,0.002208544174209237,0.9844490885734558
UgzPVCB492n0tPf4PZ94AaABAg,oT_SV9m4DOM,Disney’s Snow White | Official Trailer | In cinemas March 2025,Walt Disney Studios Philippines,"Flop, burn it",@dikusumoto,2025-04-12T17:39:01Z,0,-0.5896340012550354,0.027406373992562294,0.3555532395839691,0.6170403957366943,0.22828100621700287,0.007395600900053978,0.005798261612653732,0.01912318542599678,0.5970139503479004,0.025078341364860535,0.11730974167585373
Ugzw5L-AQRfsXdH0_p54AaABAg,oT_SV9m4DOM,Disney’s Snow White | Official Trailer | In cinemas March 2025,Walt Disney Studios Philippines,"Disney please choose you cast role before starting to do the any movie. It’s a shame that your biggest flag ship in Disney, Snow white became a flop. But here some advice, if your going to remake another snow white please choose between, Angelina Jolie and Eva green, anne hathaway as evil queen, emma stone, lucy hale, emma watson, lily collins as snow white, no need to do the “woke” most audience are kids. Young girls and teen. They wanted to be entertain so they watch movies, not to be preach about feminism, narcissism by someone who use think she only matter. Oh merly streep could be evil
Queen too. Im saying these not because of Gal Gadot being Israeli, i dont care about her nationality or politcal views  as long she entertain not only me but the whole world. Beside he is not suitable for this kind movie genre, with someone who use to be an army and not vet. She is better taking action roles. While Zegler she can accept the truth that her lead part was decade flagship of Disney and now became a laughing stock. A box office
bomb of-all time . Rachel Zegler mouth is bigger than Disney’s Snow white Net grossed. 😂. Stephen Spielberg genre is far differen from Disney.",@macristinatintintolentino7645,2025-04-12T17:29:59Z,0,-0.636094331741333,0.029534021392464638,0.3048376142978668,0.6656283736228943,0.00983370840549469,0.001953634200617671,0.014755715616047382,0.17035096883773804,0.20297355949878693,0.3927191495895386,0.2074131965637207
Ugx5hgCP3stim1BstD54AaABAg,oT_SV9m4DOM,Disney’s Snow White | Official Trailer | In cinemas March 2025,Walt Disney Studios Philippines,"If this had played on the Titanic, people would’ve just given up. 😅",@jaynechngzecha9013,2025-04-12T17:08:54Z,1,-0.8307684063911438,0.00929234642535448,0.15064692497253418,0.8400607705116272,0.0879032090306282,0.01260318048298359,0.005857311189174652,0.01265429425984621,0.5580909848213196,0.2541995644569397,0.06869153678417206
UgzTvrlFtAEPW-T__2V4AaABAg,oT_SV9m4DOM,Disney’s Snow White | Official Trailer | In cinemas March 2025,Walt Disney Studios Philippines,"“ Mirror mirror on the wall, 
   I refuse to hear you beck and call,
   You cannot show the best of me , 
   For I am more than you can see” 

  From the self proclaimed narcissist.
          - Rachel Zegler",@macristinatintintolentino7645,2025-04-12T16:58:52Z,0,-0.877815306186676,0.011434483341872692,0.09931571781635284,0.8892498016357422,0.23026159405708313,0.0021883579902350903,0.6551548838615417,0.009937325492501259,0.006252780556678772,0.09374590963125229,0.002459111623466015
UgzFNJQ5Gu3ZnhDfusZ4AaABAg,oT_SV9m4DOM,Disney’s Snow White | Official Trailer | In cinemas March 2025,Walt Disney Studios Philippines,"Mirror mirror on the wall, wen did the comments get so hot 🔥🔥😭",@dineshpathmasiri8830,2025-04-12T16:24:20Z,0,-0.21992486715316772,0.037056662142276764,0.7059618234634399,0.2569815218448639,0.0584346204996109,0.007777889724820852,0.015482018701732159,0.009857803583145142,0.2042669653892517,0.17910368740558624,0.5250769853591919
Ugy6ilqcXnYbOUtOaXV4AaABAg,oT_SV9m4DOM,Disney’s Snow White | Official Trailer | In cinemas March 2025,Walt Disney Studios Philippines,¿Por qué tanto en la sirenita como en Blancanieves Disney ha elegido a actrices que en nada se parecen con los personajes de animación? Me quitaron las ganas de ir a verla.,@isabelblanco1640,2025-04-12T16:22:43Z,0,0.043329671025276184,0.09738823771476746,0.8485531210899353,0.05405856668949127,0.0993117094039917,0.052126698195934296,0.11833906918764114,0.03468216955661774,0.569857120513916,0.06262955069541931,0.0630536898970604
UgxI-SfVXeIzR9T55Hd4AaABAg,oT_SV9m4DOM,Disney’s Snow White | Official Trailer | In cinemas March 2025,Walt Disney Studios Philippines,Lord Farquaad,@doomrage2012,2025-04-12T16:21:59Z,0,0.17764665186405182,0.26122915744781494,0.6551883220672607,0.08358250558376312,0.0124645521864295,0.002977934665977955,0.0034939099568873644,0.04917755722999573,0.7835128307342529,0.041473373770713806,0.10689979791641235
UgynaBFvPkyw3zFQith4AaABAg,oT_SV9m4DOM,Disney’s Snow White | Official Trailer | In cinemas March 2025,Walt Disney Studios Philippines,"Mirror mirror on the wall,ho asked for this movie at ol 🙄🫤😶",@dineshpathmasiri8830,2025-04-12T16:19:26Z,0,0.08008309453725815,0.14199188351631165,0.7960993647575378,0.0619087889790535,0.005647037178277969,0.0016093844315037131,0.02002095617353916,0.010834678076207638,0.513569712638855,0.02256159670650959,0.42575666308403015
UgydXMBcwqavPQeNPBB4AaABAg,oT_SV9m4DOM,Disney’s Snow White | Official Trailer | In cinemas March 2025,Walt Disney Studios Philippines,No one said that it was a horror movie with the dworvs🫡😱,@dineshpathmasiri8830,2025-04-12T16:11:46Z,0,-0.3348662853240967,0.024186840280890465,0.6167600154876709,0.3590531349182129,0.0011116693494841456,0.001400164095684886,0.9670544862747192,0.0023894174955785275,0.003664333838969469,0.0021335165947675705,0.022246334701776505
UgzKxyILjAb-PJ0QQi94AaABAg,oT_SV9m4DOM,Disney’s Snow White | Official Trailer | In cinemas March 2025,Walt Disney Studios Philippines,I med a movie in my room and it was better then thes one (it was made in 2 minutes in my bed ❤),@dineshpathmasiri8830,2025-04-12T16:07:52Z,0,0.8992342948913574,0.908019483089447,0.08319537341594696,0.008785199373960495,0.0033065767493098974,0.0011170398211106658,0.002405755454674363,0.7370192408561707,0.05530686676502228,0.01677303947508335,0.18407142162322998
Ugx-6SphpmhYu5_UY7t4AaABAg,oT_SV9m4DOM,Disney’s Snow White | Official Trailer | In cinemas March 2025,Walt Disney Studios Philippines,this is so bad not even *bob the builder can fix this*,@MichaelAtef-k6c,2025-04-12T15:50:57Z,0,-0.9484577775001526,0.005221707280725241,0.041098788380622864,0.9536795020103455,0.07521218061447144,0.820927619934082,0.01801975443959236,0.0007389574311673641,0.01438969001173973,0.06244067847728729,0.00827107485383749
UgzV0A3qXIdA9WwiKH14AaABAg,oT_SV9m4DOM,Disney’s Snow White | Official Trailer | In cinemas March 2025,Walt Disney Studios Philippines,this is like those scam ads for games,@MichaelAtef-k6c,2025-04-12T15:49:24Z,0,-0.8859325647354126,0.007349683437496424,0.09936805814504623,0.8932822346687317,0.13640084862709045,0.18526342511177063,0.05217651277780533,0.004510062281042337,0.5349022150039673,0.02034780941903591,0.06639917194843292
UgzJQYul5eLeyh5Ps6h4AaABAg,oT_SV9m4DOM,Disney’s Snow White | Official Trailer | In cinemas March 2025,Walt Disney Studios Philippines,"If Disney is making a at this kind of s*** movies in a for a few years, they will be. I'm sure they will be headed bankrupt. And I seen a movie God.I wish I was f****** that.What the fuck is that",@GracyKoruthu-f1h,2025-04-12T15:31:11Z,0,-0.9368299841880798,0.0077550942078232765,0.04765980318188667,0.9445850849151611,0.6028264760971069,0.004861729685217142,0.005893300287425518,0.01522353570908308,0.009485138580203056,0.26751092076301575,0.0941988155245781
Ugzs9U647ecSXzIQ8yt4AaABAg,oT_SV9m4DOM,Disney’s Snow White | Official Trailer | In cinemas March 2025,Walt Disney Studios Philippines,When she was born she slapped her mother in the delivery room...,@jkrupa1997,2025-04-12T13:34:10Z,0,-0.5185688734054565,0.021509354934096336,0.4384124279022217,0.5400782227516174,0.961730420589447,0.016777459532022476,0.007386208511888981,0.0008708439418114722,0.0024102283641695976,0.009214790537953377,0.0016099693020805717
